date,account_id,account_name,campaign_id,campaign_name,campaign_type,ad_group_id,ad_group_name,keyword,match_type,device,country,impressions,clicks,ctr,avg_cpc,cost,conversions,conversion_value,gclid,utm_source,utm_medium,utm_campaign,utm_content,utm_term,quality_score
2026-01-02,237485,ABC Marketing,9101,Spring Offers,Search,9970,Performance,buy laptop,Exact,Tablet,Canada,6366,367,5.78,3.19,1170.73,3,1305.68,GCLID_F8027405AF644B6D,google,cpc,spring_offers,ad_3,gaming laptop,3
2026-02-02,230233,ABC Marketing,6985,Black Friday,Search,9686,Search,airflow course,Phrase,Mobile,Singapore,6256,434,6.94,3.7,1605.8,10,4084.29,GCLID_F3CBB5088FA84837,google,cpc,black_friday,ad_3,gaming laptop,7
2026-04-11,452931,ABC Marketing,7963,Black Friday,Performance Max,6778,Brand,crm software,Broad,Tablet,United States,8969,501,5.59,1.17,586.17,2,986.87,GCLID_C5B5D4B71F134115,google,cpc,black_friday,ad_6,buy laptop,5
2026-03-03,806317,ABC Marketing,9822,Travel Deals,Search,7265,Search,insurance,Broad,Tablet,Australia,9535,292,3.07,0.9,262.8,4,764.98,GCLID_554AC03BDE1F4CC3,google,cpc,travel_deals,ad_10,crm software,7
2026-03-14,654926,ABC Marketing,5874,Cyber Monday,Display,7838,Search,cloud engineer,Phrase,Mobile,India,2247,188,8.4,4.94,928.72,1,391.99,GCLID_D9B32E6DFC9C4C59,google,cpc,cyber_monday,ad_10,insurance,6
2026-06-05,929651,ABC Marketing,8628,Insurance Campaign,Search,6144,Remarketing,holiday packages,Broad,Mobile,Germany,6132,409,6.67,4.73,1934.57,40,5639.81,GCLID_33DAD01206B44676,google,cpc,insurance_campaign,ad_1,mobile phones,3
2026-06-23,444504,ABC Marketing,4957,Display Campaign,Display,9005,Shopping,airflow course,Exact,Desktop,Australia,15437,977,6.33,3.75,3663.75,22,5418.04,GCLID_9D3BBD6EFE6D45DF,google,cpc,display_campaign,ad_6,holiday packages,10
2026-02-27,453950,ABC Marketing,6250,Education Campaign,Shopping,9566,Search,holiday packages,Phrase,Desktop,United States,13136,224,1.71,0.87,194.88,11,5050.23,GCLID_B3C091DD05E84F91,google,cpc,education_campaign,ad_7,health insurance,4
2026-02-02,736712,ABC Marketing,5362,Insurance Campaign,Display,8790,Brand,buy laptop,Broad,Desktop,Canada,11227,1212,10.8,1.51,1830.12,27,2065.26,GCLID_253D31DAE71545F0,google,cpc,insurance_campaign,ad_2,insurance,7
2026-05-01,748785,ABC Marketing,9840,Brand Search,Shopping,9130,Display,mobile phones,Phrase,Mobile,Australia,7393,591,8.0,3.22,1903.02,27,3645.67,GCLID_F6B9DF087E1C4C19,google,cpc,brand_search,ad_10,cheap mobile,5
2026-01-29,822108,ABC Marketing,2796,Electronics Festival,Display,8617,Remarketing,gcp training,Broad,Tablet,Singapore,19859,2087,10.51,4.78,9975.86,56,22645.31,GCLID_0B1E8F13F358441E,google,cpc,electronics_festival,ad_6,cloud engineer,4
2026-06-22,296055,ABC Marketing,3904,Fashion Week,Search,8207,Performance,airflow course,Exact,Tablet,Canada,9531,935,9.82,0.65,607.75,11,3510.3,GCLID_ED1F746C510E403C,google,cpc,fashion_week,ad_1,buy laptop,7
2026-03-10,404193,ABC Marketing,5112,Phone Launch,Display,6313,Brand,crm software,Exact,Mobile,United Kingdom,8338,257,3.09,1.53,393.21,6,550.84,GCLID_CD25A9F0066F4240,google,cpc,phone_launch,ad_3,credit card,3
2026-05-09,350585,ABC Marketing,6228,Phone Launch,Display,8783,Video,buy laptop,Exact,Tablet,Australia,1947,118,6.1,1.0,118.0,7,3253.48,GCLID_8B8F749F989E4DFF,google,cpc,phone_launch,ad_6,airflow course,10
2026-04-06,328639,ABC Marketing,1647,Real Estate Leads,Search,5357,Video,buy laptop,Broad,Tablet,Australia,3587,58,1.62,5.05,292.9,1,145.27,GCLID_0F936880AEAB41E1,google,cpc,real_estate_leads,ad_3,python course,9
2026-04-05,678319,ABC Marketing,7769,Phone Launch,Search,8927,Display,bigquery tutorial,Exact,Mobile,Australia,15692,1765,11.25,4.89,8630.85,72,24796.81,GCLID_24770661BD574FB0,google,cpc,phone_launch,ad_4,holiday packages,7
2026-04-07,470888,ABC Marketing,7768,Mobile App Install,Shopping,5532,Remarketing,holiday packages,Exact,Mobile,Singapore,13900,1113,8.01,1.37,1524.81,91,12768.5,GCLID_84597009B2284E83,google,cpc,mobile_app_install,ad_2,cloud engineer,8
2026-05-12,484251,ABC Marketing,2773,Spring Offers,Performance Max,8243,Video,airflow course,Phrase,Mobile,Singapore,16322,528,3.24,5.36,2830.08,48,20047.48,GCLID_D18C5DC5B8014809,google,cpc,spring_offers,ad_6,mobile phones,9
2026-06-30,329562,ABC Marketing,8335,Display Campaign,Shopping,6257,Display,gcp training,Phrase,Tablet,Canada,10821,1047,9.68,0.27,282.69,100,28212.67,GCLID_39CB8CF84CFD47BB,google,cpc,display_campaign,ad_3,cheap mobile,3
2026-01-24,867927,ABC Marketing,5351,Travel Deals,Shopping,7892,Shopping,mobile phones,Exact,Tablet,Canada,18579,512,2.76,5.35,2739.2,8,3421.04,GCLID_7801D045567F4F45,google,cpc,travel_deals,ad_4,cloud engineer,5
2026-03-14,250912,ABC Marketing,8039,Spring Offers,Shopping,6753,Search,credit card,Exact,Mobile,India,7631,483,6.33,2.39,1154.37,17,5020.19,GCLID_A436060B3BD8471F,google,cpc,spring_offers,ad_4,crm software,10
2026-06-08,917011,ABC Marketing,4281,Summer Sale,Shopping,6217,Remarketing,mobile phones,Exact,Desktop,United Kingdom,5187,154,2.97,3.17,488.18,3,356.32,GCLID_531F28DE3D884323,google,cpc,summer_sale,ad_10,airflow course,8
2026-05-26,513267,ABC Marketing,3180,Mobile App Install,Shopping,5209,Shopping,crm software,Phrase,Tablet,Singapore,1179,23,1.96,5.44,125.12,2,700.85,GCLID_C5F85F92757F4942,google,cpc,mobile_app_install,ad_6,insurance,3
2026-05-08,522444,ABC Marketing,8502,Mobile App Install,Search,5412,Shopping,bigquery tutorial,Broad,Mobile,Canada,17983,1105,6.15,5.15,5690.75,84,19291.22,GCLID_97A6C7E7D8554025,google,cpc,mobile_app_install,ad_7,health insurance,7
2026-06-12,424321,ABC Marketing,4446,Insurance Campaign,Performance Max,9141,Display,mobile phones,Exact,Tablet,Canada,18515,636,3.44,5.13,3262.68,0,0.0,GCLID_CBF4FB9BE38F41AE,google,cpc,insurance_campaign,ad_1,bigquery tutorial,8
2026-02-12,698594,ABC Marketing,8810,Fashion Week,Display,8088,Shopping,gcp training,Broad,Desktop,Germany,11090,817,7.37,1.97,1609.49,81,37332.62,GCLID_E8C088C8AFFA4A53,google,cpc,fashion_week,ad_3,python course,10
2026-05-19,959871,ABC Marketing,3713,Fashion Week,Performance Max,5449,Brand,airflow course,Phrase,Mobile,United States,5304,337,6.37,3.55,1196.35,19,2595.34,GCLID_40DC6C4197404328,google,cpc,fashion_week,ad_4,holiday packages,7
2026-03-18,728616,ABC Marketing,7329,Black Friday,Search,9479,Search,health insurance,Exact,Mobile,United States,14204,792,5.58,0.76,601.92,45,12418.61,GCLID_835C71A4F2544088,google,cpc,black_friday,ad_9,health insurance,10
2026-03-04,813221,ABC Marketing,6901,Summer Sale,Search,9260,Shopping,gcp training,Exact,Mobile,Australia,5651,225,3.99,1.53,344.25,8,3280.01,GCLID_93C1555ABEA6477A,google,cpc,summer_sale,ad_4,airflow course,7
2026-06-28,787628,ABC Marketing,4855,Display Campaign,Search,9460,Display,bigquery tutorial,Broad,Desktop,Australia,9048,137,1.52,3.18,435.66,8,2485.49,GCLID_B973678C61D74289,google,cpc,display_campaign,ad_4,holiday packages,10
2026-05-07,617823,ABC Marketing,5058,Performance Max,Search,5745,Performance,airflow course,Broad,Desktop,Germany,13889,1033,7.44,4.46,4607.18,82,5125.93,GCLID_E7D97570EF104D61,google,cpc,performance_max,ad_7,insurance,4
2026-03-03,708111,ABC Marketing,2628,Cyber Monday,Shopping,6244,Display,cheap mobile,Broad,Desktop,Germany,16522,1554,9.41,1.16,1802.64,1,421.69,GCLID_6697986A5B034E33,google,cpc,cyber_monday,ad_4,airflow course,4
2026-02-12,608595,ABC Marketing,1745,Spring Offers,Display,7002,Search,bigquery tutorial,Exact,Mobile,Australia,9638,910,9.45,3.35,3048.5,22,2954.25,GCLID_7870DFEDD763449E,google,cpc,spring_offers,ad_2,credit card,8
2026-06-19,910846,ABC Marketing,8479,Black Friday,Performance Max,7623,Shopping,mobile phones,Exact,Tablet,Singapore,19904,238,1.2,4.7,1118.6,7,393.28,GCLID_701B6F198C9C46C2,google,cpc,black_friday,ad_1,digital marketing,4
2026-04-07,459403,ABC Marketing,4482,Electronics Festival,Display,7408,Performance,holiday packages,Exact,Desktop,Canada,19165,1538,8.03,4.18,6428.84,20,9920.69,GCLID_CAC93FAD25DF494F,google,cpc,electronics_festival,ad_9,mobile phones,10
2026-03-19,556511,ABC Marketing,2888,Education Campaign,Search,8810,Brand,buy laptop,Exact,Tablet,United Kingdom,3826,195,5.1,0.59,115.05,9,2281.39,GCLID_843854E0F7D94626,google,cpc,education_campaign,ad_3,cloud engineer,5
2026-01-12,753519,ABC Marketing,4889,Winter Sale,Search,9467,Brand,insurance,Phrase,Tablet,Singapore,17566,2044,11.64,5.0,10220.0,65,19861.12,GCLID_3A14D05DB09D4E33,google,cpc,winter_sale,ad_2,credit card,6
2026-04-06,729463,ABC Marketing,4517,Summer Sale,Display,7173,Brand,cheap mobile,Exact,Desktop,United States,5596,125,2.25,3.73,466.25,0,0.0,GCLID_1B7DE1109ADD44F4,google,cpc,summer_sale,ad_6,credit card,10
2026-01-23,330941,ABC Marketing,2830,Brand Search,Search,8577,Shopping,gcp training,Phrase,Tablet,Canada,12695,350,2.76,0.98,343.0,2,249.06,GCLID_4471DAE2248F4490,google,cpc,brand_search,ad_4,credit card,9
2026-04-25,630093,ABC Marketing,2815,Phone Launch,Search,8547,Shopping,crm software,Exact,Tablet,Australia,16290,1381,8.48,0.74,1021.94,21,8013.28,GCLID_7491CDC0A3C44582,google,cpc,phone_launch,ad_10,buy laptop,5
2026-02-13,553310,ABC Marketing,8248,Remarketing,Display,5128,Display,credit card,Broad,Tablet,United Kingdom,10581,216,2.05,1.2,259.2,12,2213.88,GCLID_43FAC9EC5FF84D34,google,cpc,remarketing,ad_8,airflow course,8
2026-04-03,930410,ABC Marketing,4233,Summer Sale,Search,9983,Video,holiday packages,Broad,Desktop,Singapore,6939,558,8.05,0.32,178.56,43,8781.58,GCLID_D4A311B0764A458A,google,cpc,summer_sale,ad_8,python course,8
2026-03-16,532915,ABC Marketing,9018,Real Estate Leads,Performance Max,5510,Display,crm software,Phrase,Tablet,Canada,186,12,6.8,2.86,34.32,0,0.0,GCLID_BA7A95DB66514A52,google,cpc,real_estate_leads,ad_10,cloud engineer,3
2026-04-11,385843,ABC Marketing,5818,Electronics Festival,Search,7783,Video,insurance,Phrase,Mobile,Singapore,327,23,7.15,4.05,93.15,0,0.0,GCLID_D6B2D3A713674284,google,cpc,electronics_festival,ad_2,cloud engineer,5
2026-02-05,675141,ABC Marketing,4070,Display Campaign,Search,5965,Performance,digital marketing,Exact,Desktop,United States,14579,414,2.84,3.6,1490.4,28,1537.12,GCLID_82176EE77D944169,google,cpc,display_campaign,ad_2,cheap mobile,5
2026-04-09,660111,ABC Marketing,1508,Performance Max,Search,9886,Search,python course,Broad,Desktop,Canada,2171,219,10.09,1.55,339.45,13,892.53,GCLID_B4B8611028174745,google,cpc,performance_max,ad_6,cheap mobile,4
2026-01-20,853942,ABC Marketing,2453,Education Campaign,Performance Max,5401,Brand,health insurance,Phrase,Tablet,Canada,15470,1240,8.02,4.61,5716.4,109,51515.82,GCLID_0FEAFE54E9C8408F,google,cpc,education_campaign,ad_8,gcp training,9
2026-02-11,923581,ABC Marketing,5171,Spring Offers,Search,8668,Brand,airflow course,Exact,Desktop,Canada,16818,1197,7.12,5.25,6284.25,80,26849.92,GCLID_6458C276547E4DEF,google,cpc,spring_offers,ad_9,airflow course,4
2026-01-16,230334,ABC Marketing,2635,Insurance Campaign,Shopping,7746,Brand,health insurance,Phrase,Tablet,Australia,8175,569,6.97,3.69,2099.61,7,1813.87,GCLID_0AA8EDC9D35D4D48,google,cpc,insurance_campaign,ad_7,mobile phones,4
2026-01-08,201117,ABC Marketing,8928,Phone Launch,Search,9655,Display,crm software,Broad,Mobile,Australia,19251,2015,10.47,0.89,1793.35,144,27056.25,GCLID_23EBD298731B4747,google,cpc,phone_launch,ad_2,mobile phones,10
2026-05-23,104400,ABC Marketing,5121,Performance Max,Shopping,6884,Remarketing,cloud engineer,Exact,Desktop,Australia,15392,1437,9.34,0.41,589.17,39,10030.88,GCLID_28CB40C0E5494CCB,google,cpc,performance_max,ad_3,python course,6
2026-03-10,649594,ABC Marketing,8770,Real Estate Leads,Display,7955,Brand,bigquery tutorial,Phrase,Desktop,Australia,4974,82,1.65,5.06,414.92,2,961.59,GCLID_18D16624CFAB4D6F,google,cpc,real_estate_leads,ad_10,gcp training,6
2026-02-11,834032,ABC Marketing,5176,Summer Sale,Search,6988,Video,bigquery tutorial,Phrase,Tablet,Australia,7143,565,7.91,2.0,1130.0,30,4138.55,GCLID_F7687E740D864C21,google,cpc,summer_sale,ad_10,crm software,7
2026-03-05,713979,ABC Marketing,4809,Electronics Festival,Shopping,8218,Performance,airflow course,Phrase,Desktop,Singapore,12686,526,4.15,1.72,904.72,8,1263.09,GCLID_DC87FD99AA194796,google,cpc,electronics_festival,ad_2,bigquery tutorial,9
2026-03-05,449689,ABC Marketing,4698,Education Campaign,Display,7553,Search,health insurance,Exact,Desktop,India,14975,817,5.46,4.38,3578.46,19,8235.45,GCLID_D87C3E845B2545B1,google,cpc,education_campaign,ad_7,health insurance,6
2026-01-24,492585,ABC Marketing,7526,Cyber Monday,Display,7092,Brand,python course,Broad,Mobile,United States,8155,323,3.97,0.51,164.73,16,3688.29,GCLID_23B86018E6DB4FA3,google,cpc,cyber_monday,ad_9,bigquery tutorial,9
2026-03-14,389341,ABC Marketing,5363,Winter Sale,Shopping,7974,Performance,digital marketing,Broad,Tablet,Singapore,6062,652,10.76,1.23,801.96,58,27520.01,GCLID_37BBDD8EA6484855,google,cpc,winter_sale,ad_4,holiday packages,7
2026-05-28,377848,ABC Marketing,5800,Remarketing,Shopping,8916,Brand,holiday packages,Broad,Desktop,Singapore,4926,94,1.92,0.76,71.44,5,1496.98,GCLID_EB2F84A88365478A,google,cpc,remarketing,ad_5,credit card,7
2026-02-11,754353,ABC Marketing,2822,Spring Offers,Search,8341,Remarketing,crm software,Phrase,Tablet,United Kingdom,12504,451,3.61,0.78,351.78,23,2947.15,GCLID_F1892FF1BF4F47D7,google,cpc,spring_offers,ad_5,airflow course,9
2026-02-14,365484,ABC Marketing,8224,Electronics Festival,Display,7647,Display,airflow course,Exact,Tablet,United Kingdom,9546,282,2.96,3.36,947.52,16,7151.5,GCLID_B44D2B821C8E42B8,google,cpc,electronics_festival,ad_6,crm software,4
2026-01-31,373773,ABC Marketing,7038,Travel Deals,Search,9333,Display,gaming laptop,Phrase,Mobile,United Kingdom,11900,433,3.64,0.21,90.93,29,3765.36,GCLID_DB509CD3404047DF,google,cpc,travel_deals,ad_4,buy laptop,8
2026-02-20,179922,ABC Marketing,1421,Travel Deals,Search,6149,Remarketing,health insurance,Phrase,Desktop,Singapore,15354,1526,9.94,3.16,4822.16,66,17508.51,GCLID_6CD70E59C05A48F6,google,cpc,travel_deals,ad_7,credit card,7
2026-03-10,762599,ABC Marketing,7811,Spring Offers,Search,8487,Shopping,digital marketing,Exact,Tablet,Australia,6836,628,9.19,5.44,3416.32,40,4056.17,GCLID_A9B4016404C74307,google,cpc,spring_offers,ad_1,health insurance,9
2026-01-17,644077,ABC Marketing,9045,Cyber Monday,Search,8160,Remarketing,buy laptop,Phrase,Desktop,Germany,8041,743,9.25,5.04,3744.72,13,5170.55,GCLID_032A54593BCD455B,google,cpc,cyber_monday,ad_8,cheap mobile,8
2026-01-01,245535,ABC Marketing,4129,Travel Deals,Search,8402,Search,buy laptop,Phrase,Desktop,United States,19148,210,1.1,0.77,161.7,5,2298.32,GCLID_000053F436044A15,google,cpc,travel_deals,ad_8,credit card,9
2026-01-16,681104,ABC Marketing,7407,Brand Search,Search,7164,Brand,digital marketing,Exact,Tablet,Canada,16858,1952,11.58,3.59,7007.68,28,3176.73,GCLID_B1702CD783FC4799,google,cpc,brand_search,ad_1,gaming laptop,10
2026-05-10,373959,ABC Marketing,3685,Electronics Festival,Search,5505,Brand,cheap mobile,Phrase,Desktop,Canada,13044,1224,9.39,3.47,4247.28,104,44425.31,GCLID_DAC671F0F7EF4BF2,google,cpc,electronics_festival,ad_3,holiday packages,9
2026-03-05,839829,ABC Marketing,9736,Brand Search,Performance Max,5554,Brand,python course,Exact,Mobile,United States,553,44,8.06,1.38,60.72,3,850.41,GCLID_15149AB2CD2C4933,google,cpc,brand_search,ad_6,digital marketing,7
2026-05-06,836443,ABC Marketing,9254,Performance Max,Display,9858,Display,buy laptop,Phrase,Mobile,Australia,15073,1768,11.73,3.7,6541.6,111,29419.13,GCLID_C77EAD973F08406D,google,cpc,performance_max,ad_8,airflow course,6
2026-01-11,486894,ABC Marketing,4578,Black Friday,Shopping,9386,Search,python course,Broad,Mobile,Germany,12877,757,5.88,0.28,211.96,39,16814.42,GCLID_02E2EE127C2C4CAE,google,cpc,black_friday,ad_10,buy laptop,6
2026-05-16,472836,ABC Marketing,7714,Cyber Monday,Performance Max,8485,Brand,buy laptop,Exact,Mobile,United States,11273,1318,11.7,2.5,3295.0,6,1264.51,GCLID_0DC405FAED6C4C2A,google,cpc,cyber_monday,ad_8,mobile phones,9
2026-01-23,159706,ABC Marketing,2451,Brand Search,Shopping,6061,Shopping,credit card,Exact,Desktop,Australia,660,72,10.97,1.93,138.96,1,189.86,GCLID_0BF9B39F771F47D2,google,cpc,brand_search,ad_5,mobile phones,4
2026-05-30,407646,ABC Marketing,1997,Laptop Promotion,Shopping,9968,Brand,insurance,Phrase,Mobile,Canada,17348,218,1.26,4.36,950.48,8,1265.45,GCLID_6544AD94348E43E9,google,cpc,laptop_promotion,ad_3,crm software,7
2026-03-26,139916,ABC Marketing,8327,Insurance Campaign,Performance Max,7969,Performance,crm software,Phrase,Mobile,United States,8101,500,6.18,2.6,1300.0,46,12356.9,GCLID_0DB403A9594F4BF0,google,cpc,insurance_campaign,ad_5,bigquery tutorial,8
2026-03-16,539677,ABC Marketing,8503,Real Estate Leads,Search,5674,Brand,cloud engineer,Phrase,Desktop,Germany,5169,239,4.63,1.1,262.9,10,1210.09,GCLID_1BC5E526E7004661,google,cpc,real_estate_leads,ad_8,gcp training,5
2026-02-11,319179,ABC Marketing,7511,Travel Deals,Performance Max,7087,Brand,gaming laptop,Exact,Tablet,United Kingdom,9070,652,7.19,4.23,2757.96,54,3981.47,GCLID_ECE08411B7F4452B,google,cpc,travel_deals,ad_1,gaming laptop,6
2026-05-24,374966,ABC Marketing,2469,Winter Sale,Shopping,9672,Brand,cheap mobile,Broad,Mobile,United States,17041,806,4.73,0.4,322.4,0,0.0,GCLID_6A16C4159FDF410A,google,cpc,winter_sale,ad_6,cloud engineer,8
2026-06-22,737819,ABC Marketing,8898,Performance Max,Performance Max,7028,Remarketing,credit card,Exact,Mobile,Australia,7354,750,10.21,3.08,2310.0,8,653.16,GCLID_6F50C2BCE61A4BE0,google,cpc,performance_max,ad_3,digital marketing,9
2026-01-06,517199,ABC Marketing,5031,Cyber Monday,Display,7158,Shopping,cheap mobile,Broad,Tablet,United Kingdom,5591,69,1.24,0.52,35.88,2,548.36,GCLID_6D3462BB0CC94A9C,google,cpc,cyber_monday,ad_8,insurance,10
2026-02-18,791023,ABC Marketing,4580,Loan Promotion,Search,7349,Search,digital marketing,Exact,Desktop,Australia,4816,324,6.73,3.65,1182.6,22,1941.79,GCLID_4AF74FD7F2FA429D,google,cpc,loan_promotion,ad_7,buy laptop,6
2026-05-10,954801,ABC Marketing,7122,Winter Sale,Shopping,7304,Search,bigquery tutorial,Exact,Mobile,United States,6730,796,11.84,4.11,3271.56,29,6926.29,GCLID_D666BF8C34C54E1A,google,cpc,winter_sale,ad_7,buy laptop,5
2026-05-01,680203,ABC Marketing,9852,Display Campaign,Search,6297,Brand,mobile phones,Broad,Desktop,United Kingdom,620,49,7.94,5.07,248.43,0,0.0,GCLID_CF690603CDA44CA1,google,cpc,display_campaign,ad_7,cloud engineer,9
2026-04-17,458684,ABC Marketing,8473,Display Campaign,Performance Max,7548,Remarketing,python course,Phrase,Mobile,United Kingdom,16440,1862,11.33,4.35,8099.7,116,52029.64,GCLID_EEB05D4F157B4D61,google,cpc,display_campaign,ad_4,holiday packages,4
2026-01-29,213118,ABC Marketing,1827,Laptop Promotion,Display,8127,Video,insurance,Exact,Mobile,Canada,10940,1079,9.87,3.89,4197.31,25,3561.01,GCLID_606E1867DB004B7C,google,cpc,laptop_promotion,ad_1,bigquery tutorial,5
2026-04-04,811684,ABC Marketing,2144,Performance Max,Shopping,9260,Remarketing,python course,Exact,Desktop,Australia,6396,550,8.6,1.2,660.0,5,301.39,GCLID_F01AEC51334F40D7,google,cpc,performance_max,ad_7,holiday packages,3
2026-04-23,395112,ABC Marketing,2738,Phone Launch,Shopping,6010,Brand,gaming laptop,Phrase,Mobile,Germany,14261,359,2.52,4.42,1586.78,0,0.0,GCLID_6FA7955667FE4BA7,google,cpc,phone_launch,ad_7,credit card,4
2026-06-19,242406,ABC Marketing,8424,Remarketing,Performance Max,7041,Search,credit card,Exact,Mobile,India,13864,1601,11.55,3.18,5091.18,62,15286.23,GCLID_F587B322E68942E9,google,cpc,remarketing,ad_6,gaming laptop,10
2026-04-03,631887,ABC Marketing,4379,Display Campaign,Performance Max,8785,Performance,cheap mobile,Broad,Mobile,United Kingdom,5633,269,4.79,3.73,1003.37,5,656.66,GCLID_C45160FD1FD84D32,google,cpc,display_campaign,ad_5,bigquery tutorial,4
2026-06-04,475638,ABC Marketing,2352,Mobile App Install,Performance Max,7734,Video,gcp training,Broad,Tablet,Singapore,19490,1631,8.37,4.58,7469.98,150,54776.39,GCLID_DE05B5BD0C894FFF,google,cpc,mobile_app_install,ad_5,python course,9
2026-02-06,349830,ABC Marketing,1096,Travel Deals,Search,7112,Search,python course,Broad,Mobile,Germany,9707,1162,11.98,2.49,2893.38,98,11788.91,GCLID_7126D62E36714BE3,google,cpc,travel_deals,ad_9,health insurance,10
2026-05-09,716481,ABC Marketing,8699,Spring Offers,Performance Max,9907,Brand,python course,Broad,Desktop,Singapore,17740,890,5.02,1.55,1379.5,1,185.57,GCLID_1B79A6AA97C34428,google,cpc,spring_offers,ad_8,buy laptop,6
2026-02-02,627966,ABC Marketing,1456,Winter Sale,Search,7536,Brand,cheap mobile,Phrase,Mobile,Singapore,13977,893,6.39,4.22,3768.46,43,2777.95,GCLID_6F7D0BBBC2DE4E9B,google,cpc,winter_sale,ad_8,insurance,7
