date,account_id,account_name,campaign_id,campaign_name,campaign_type,ad_set_id,ad_set_name,placement,device,country,impressions,clicks,ctr,cpc,spend,conversions,conversion_value,fbclid,utm_source,utm_medium,utm_campaign,age_group,gender
2026-03-23,200001,ABC Meta,5509,Retargeting,Meta,6509,AdSet19,Facebook Feed,Mobile,UK,1073,99,9.31,1.97,195.03,9,1125.04,FBCLID_00002509,meta,paid_social,retargeting,35-44,All
2026-02-26,200001,ABC Meta,5510,Brand Awareness,Meta,6510,AdSet10,Facebook Feed,Desktop,USA,19818,1619,8.17,0.19,307.61,121,35061.9,FBCLID_00002510,meta,paid_social,brand_awareness,35-44,Male
2026-05-18,200001,ABC Meta,5511,Retargeting,Meta,6511,AdSet20,Instagram Feed,Desktop,India,19146,348,1.82,3.85,1339.8,18,4953.21,FBCLID_00002511,meta,paid_social,retargeting,25-34,All
2026-05-13,200001,ABC Meta,5512,Brand Awareness,Meta,6512,AdSet13,Instagram Feed,Desktop,Canada,1171,103,8.83,3.55,365.65,8,841.49,FBCLID_00002512,meta,paid_social,brand_awareness,18-24,Male
2026-04-02,200001,ABC Meta,5513,App Install,Meta,6513,AdSet6,Facebook Feed,Desktop,Canada,3636,106,2.92,2.14,226.84,6,1741.15,FBCLID_00002513,meta,paid_social,app_install,35-44,Female
2026-04-15,200001,ABC Meta,5514,Lead Gen,Meta,6514,AdSet19,Facebook Feed,Mobile,India,19067,1090,5.72,1.15,1253.5,85,13279.27,FBCLID_00002514,meta,paid_social,lead_gen,45-54,Female
2026-03-15,200001,ABC Meta,5515,App Install,Meta,6515,AdSet16,Reels,Desktop,USA,9817,534,5.44,0.51,272.34,37,11049.63,FBCLID_00002515,meta,paid_social,app_install,25-34,All
2026-03-30,200001,ABC Meta,5516,Lead Gen,Meta,6516,AdSet13,Facebook Feed,Mobile,Canada,14632,908,6.21,3.72,3377.76,23,1992.93,FBCLID_00002516,meta,paid_social,lead_gen,45-54,Male
2026-02-12,200001,ABC Meta,5517,App Install,Meta,6517,AdSet4,Instagram Feed,Mobile,India,13519,421,3.12,1.79,753.59,11,771.88,FBCLID_00002517,meta,paid_social,app_install,35-44,Male
2026-02-05,200001,ABC Meta,5518,Video Views,Meta,6518,AdSet15,Facebook Feed,Desktop,Canada,15238,981,6.44,3.85,3776.85,98,14160.21,FBCLID_00002518,meta,paid_social,video_views,45-54,All
2026-03-24,200001,ABC Meta,5519,Lead Gen,Meta,6519,AdSet18,Stories,Desktop,USA,4685,235,5.02,4.41,1036.35,14,1727.5,FBCLID_00002519,meta,paid_social,lead_gen,45-54,Male
2026-04-27,200001,ABC Meta,5520,Video Views,Meta,6520,AdSet17,Instagram Feed,Mobile,India,1192,110,9.3,1.96,215.6,7,725.73,FBCLID_00002520,meta,paid_social,video_views,35-44,Female
2026-04-21,200001,ABC Meta,5521,Retargeting,Meta,6521,AdSet20,Reels,Mobile,USA,4659,139,3.0,3.33,462.87,6,572.09,FBCLID_00002521,meta,paid_social,retargeting,45-54,Female
2026-01-18,200001,ABC Meta,5522,App Install,Meta,6522,AdSet15,Facebook Feed,Desktop,UK,18596,836,4.5,2.88,2407.68,75,29685.03,FBCLID_00002522,meta,paid_social,app_install,45-54,All
2026-03-24,200001,ABC Meta,5523,Lead Gen,Meta,6523,AdSet13,Stories,Mobile,Canada,9648,554,5.75,3.87,2143.98,5,476.36,FBCLID_00002523,meta,paid_social,lead_gen,45-54,Female
2026-02-26,200001,ABC Meta,5524,App Install,Meta,6524,AdSet19,Stories,Mobile,India,6311,253,4.02,2.12,536.36,10,3515.97,FBCLID_00002524,meta,paid_social,app_install,25-34,Female
2026-03-09,200001,ABC Meta,5525,Festival Offers,Meta,6525,AdSet19,Facebook Feed,Desktop,India,19851,1963,9.89,4.15,8146.45,36,6665.18,FBCLID_00002525,meta,paid_social,festival_offers,25-34,Female
2026-02-14,200001,ABC Meta,5526,App Install,Meta,6526,AdSet9,Reels,Desktop,Canada,13730,767,5.59,2.4,1840.8,28,4323.37,FBCLID_00002526,meta,paid_social,app_install,25-34,All
2026-06-09,200001,ABC Meta,5527,Video Views,Meta,6527,AdSet8,Reels,Desktop,USA,6093,388,6.38,0.34,131.92,24,4225.17,FBCLID_00002527,meta,paid_social,video_views,35-44,Male
2026-04-20,200001,ABC Meta,5528,Festival Offers,Meta,6528,AdSet11,Reels,Desktop,India,10520,298,2.84,3.83,1141.34,21,7412.89,FBCLID_00002528,meta,paid_social,festival_offers,45-54,Male
2026-03-10,200001,ABC Meta,5529,Festival Offers,Meta,6529,AdSet19,Reels,Mobile,USA,2483,118,4.79,2.6,306.8,4,1110.49,FBCLID_00002529,meta,paid_social,festival_offers,25-34,Female
2026-01-26,200001,ABC Meta,5530,Video Views,Meta,6530,AdSet6,Instagram Feed,Mobile,Canada,19830,1824,9.2,2.16,3939.84,34,11013.52,FBCLID_00002530,meta,paid_social,video_views,25-34,Male
2026-01-09,200001,ABC Meta,5531,Lead Gen,Meta,6531,AdSet11,Stories,Mobile,Canada,13654,996,7.3,1.86,1852.56,8,1513.85,FBCLID_00002531,meta,paid_social,lead_gen,45-54,Female
2026-03-30,200001,ABC Meta,5532,Retargeting,Meta,6532,AdSet10,Reels,Desktop,Canada,14869,300,2.02,2.9,870.0,5,585.79,FBCLID_00002532,meta,paid_social,retargeting,35-44,All
2026-01-21,200001,ABC Meta,5533,Lead Gen,Meta,6533,AdSet9,Instagram Feed,Mobile,USA,7452,86,1.16,3.18,273.48,3,427.73,FBCLID_00002533,meta,paid_social,lead_gen,35-44,All
2026-02-08,200001,ABC Meta,5534,Brand Awareness,Meta,6534,AdSet4,Facebook Feed,Mobile,USA,8060,581,7.21,3.6,2091.6,23,3284.72,FBCLID_00002534,meta,paid_social,brand_awareness,35-44,Male
2026-06-28,200001,ABC Meta,5535,Retargeting,Meta,6535,AdSet11,Stories,Desktop,USA,7871,229,2.91,3.6,824.4,5,620.42,FBCLID_00002535,meta,paid_social,retargeting,45-54,All
2026-02-06,200001,ABC Meta,5536,App Install,Meta,6536,AdSet19,Reels,Mobile,UK,8210,426,5.2,2.47,1052.22,12,3318.56,FBCLID_00002536,meta,paid_social,app_install,45-54,Female
2026-05-21,200001,ABC Meta,5537,Brand Awareness,Meta,6537,AdSet4,Reels,Desktop,USA,5893,94,1.61,0.56,52.64,2,380.63,FBCLID_00002537,meta,paid_social,brand_awareness,35-44,Male
2026-05-12,200001,ABC Meta,5538,Video Views,Meta,6538,AdSet10,Stories,Desktop,USA,601,50,8.48,3.63,181.5,5,1023.43,FBCLID_00002538,meta,paid_social,video_views,35-44,Female
2026-03-21,200001,ABC Meta,5539,Brand Awareness,Meta,6539,AdSet7,Stories,Desktop,UK,3003,139,4.65,3.95,549.05,12,3793.74,FBCLID_00002539,meta,paid_social,brand_awareness,35-44,Male
2026-02-04,200001,ABC Meta,5540,Festival Offers,Meta,6540,AdSet11,Reels,Mobile,USA,4147,303,7.32,0.36,109.08,20,3754.94,FBCLID_00002540,meta,paid_social,festival_offers,35-44,Male
2026-04-08,200001,ABC Meta,5541,Lead Gen,Meta,6541,AdSet18,Facebook Feed,Desktop,Canada,5781,275,4.77,1.9,522.5,1,343.93,FBCLID_00002541,meta,paid_social,lead_gen,45-54,Male
2026-05-15,200001,ABC Meta,5542,Brand Awareness,Meta,6542,AdSet9,Instagram Feed,Mobile,USA,986,77,7.83,1.13,87.01,7,2772.25,FBCLID_00002542,meta,paid_social,brand_awareness,35-44,All
2026-01-05,200001,ABC Meta,5543,Video Views,Meta,6543,AdSet10,Reels,Mobile,Canada,370,26,7.09,2.98,77.48,2,381.87,FBCLID_00002543,meta,paid_social,video_views,25-34,Female
2026-04-13,200001,ABC Meta,5544,App Install,Meta,6544,AdSet7,Reels,Desktop,Canada,13933,241,1.73,0.47,113.27,7,2538.6,FBCLID_00002544,meta,paid_social,app_install,25-34,Male
2026-03-18,200001,ABC Meta,5545,Brand Awareness,Meta,6545,AdSet3,Stories,Mobile,India,11700,434,3.71,2.9,1258.6,12,4019.44,FBCLID_00002545,meta,paid_social,brand_awareness,45-54,Female
2026-03-13,200001,ABC Meta,5546,Brand Awareness,Meta,6546,AdSet18,Instagram Feed,Desktop,India,5987,328,5.48,2.82,924.96,21,1565.77,FBCLID_00002546,meta,paid_social,brand_awareness,25-34,All
2026-06-14,200001,ABC Meta,5547,Retargeting,Meta,6547,AdSet15,Facebook Feed,Desktop,USA,1180,86,7.3,1.78,153.08,1,252.63,FBCLID_00002547,meta,paid_social,retargeting,25-34,Female
2026-05-14,200001,ABC Meta,5548,Lead Gen,Meta,6548,AdSet6,Reels,Desktop,UK,15945,856,5.37,1.67,1429.52,11,4235.76,FBCLID_00002548,meta,paid_social,lead_gen,25-34,Female
2026-04-15,200001,ABC Meta,5549,Festival Offers,Meta,6549,AdSet12,Stories,Desktop,UK,10725,344,3.21,1.92,660.48,26,1403.03,FBCLID_00002549,meta,paid_social,festival_offers,45-54,Male
2026-02-08,200001,ABC Meta,5550,Brand Awareness,Meta,6550,AdSet1,Reels,Desktop,UK,1536,98,6.39,1.39,136.22,3,1097.89,FBCLID_00002550,meta,paid_social,brand_awareness,18-24,Female
2026-02-19,200001,ABC Meta,5551,Lead Gen,Meta,6551,AdSet5,Facebook Feed,Mobile,India,3569,32,0.9,2.2,70.4,2,539.15,FBCLID_00002551,meta,paid_social,lead_gen,18-24,All
2026-01-17,200001,ABC Meta,5552,Lead Gen,Meta,6552,AdSet4,Instagram Feed,Mobile,USA,12964,869,6.71,0.82,712.58,24,9588.23,FBCLID_00002552,meta,paid_social,lead_gen,35-44,All
2026-01-27,200001,ABC Meta,5553,App Install,Meta,6553,AdSet15,Facebook Feed,Desktop,USA,5549,200,3.62,3.28,656.0,8,2168.24,FBCLID_00002553,meta,paid_social,app_install,25-34,All
2026-04-05,200001,ABC Meta,5554,Festival Offers,Meta,6554,AdSet7,Reels,Mobile,Canada,19619,1445,7.37,2.83,4089.35,33,12568.45,FBCLID_00002554,meta,paid_social,festival_offers,25-34,Male
2026-01-15,200001,ABC Meta,5555,Brand Awareness,Meta,6555,AdSet15,Reels,Mobile,India,6416,298,4.66,2.58,768.84,8,2455.24,FBCLID_00002555,meta,paid_social,brand_awareness,18-24,All
2026-01-29,200001,ABC Meta,5556,Brand Awareness,Meta,6556,AdSet16,Facebook Feed,Mobile,USA,14209,1131,7.96,3.47,3924.57,51,18064.35,FBCLID_00002556,meta,paid_social,brand_awareness,25-34,Male
2026-06-23,200001,ABC Meta,5557,Brand Awareness,Meta,6557,AdSet4,Stories,Mobile,USA,2716,128,4.72,2.51,321.28,5,1063.81,FBCLID_00002557,meta,paid_social,brand_awareness,35-44,Female
2026-04-11,200001,ABC Meta,5558,Brand Awareness,Meta,6558,AdSet2,Instagram Feed,Desktop,India,4528,381,8.42,1.92,731.52,20,1399.06,FBCLID_00002558,meta,paid_social,brand_awareness,45-54,All
2026-03-25,200001,ABC Meta,5559,Video Views,Meta,6559,AdSet7,Instagram Feed,Mobile,USA,15704,566,3.61,2.04,1154.64,23,5304.05,FBCLID_00002559,meta,paid_social,video_views,25-34,All
2026-03-14,200001,ABC Meta,5560,Lead Gen,Meta,6560,AdSet10,Facebook Feed,Desktop,India,11341,369,3.26,2.61,963.09,17,1135.0,FBCLID_00002560,meta,paid_social,lead_gen,45-54,Male
2026-03-06,200001,ABC Meta,5561,Brand Awareness,Meta,6561,AdSet20,Facebook Feed,Mobile,USA,6117,88,1.44,3.82,336.16,7,2599.83,FBCLID_00002561,meta,paid_social,brand_awareness,45-54,All
2026-01-15,200001,ABC Meta,5562,Festival Offers,Meta,6562,AdSet3,Facebook Feed,Mobile,Canada,1395,133,9.58,3.91,520.03,2,775.84,FBCLID_00002562,meta,paid_social,festival_offers,35-44,All
2026-03-20,200001,ABC Meta,5563,App Install,Meta,6563,AdSet2,Stories,Mobile,Canada,10005,535,5.35,3.61,1931.35,15,2330.35,FBCLID_00002563,meta,paid_social,app_install,18-24,All
2026-01-27,200001,ABC Meta,5564,Lead Gen,Meta,6564,AdSet11,Stories,Desktop,USA,16807,1036,6.17,3.39,3512.04,35,4236.13,FBCLID_00002564,meta,paid_social,lead_gen,35-44,Male
2026-04-13,200001,ABC Meta,5565,Video Views,Meta,6565,AdSet20,Reels,Desktop,UK,2806,73,2.63,2.77,202.21,0,0.0,FBCLID_00002565,meta,paid_social,video_views,45-54,Female
2026-04-10,200001,ABC Meta,5566,App Install,Meta,6566,AdSet5,Facebook Feed,Mobile,UK,15539,620,3.99,0.98,607.6,23,5032.6,FBCLID_00002566,meta,paid_social,app_install,45-54,Male
2026-04-15,200001,ABC Meta,5567,Lead Gen,Meta,6567,AdSet8,Instagram Feed,Mobile,UK,14154,1387,9.8,3.82,5298.34,124,29730.9,FBCLID_00002567,meta,paid_social,lead_gen,45-54,Male
2026-02-19,200001,ABC Meta,5568,App Install,Meta,6568,AdSet2,Instagram Feed,Desktop,India,4022,45,1.12,2.43,109.35,3,253.82,FBCLID_00002568,meta,paid_social,app_install,35-44,Female
2026-02-24,200001,ABC Meta,5569,Retargeting,Meta,6569,AdSet17,Reels,Mobile,India,11911,1093,9.18,0.54,590.22,89,32201.68,FBCLID_00002569,meta,paid_social,retargeting,25-34,Female
2026-04-07,200001,ABC Meta,5570,Festival Offers,Meta,6570,AdSet20,Stories,Mobile,UK,16830,718,4.27,3.92,2814.56,62,18382.2,FBCLID_00002570,meta,paid_social,festival_offers,45-54,Male
2026-06-29,200001,ABC Meta,5571,Video Views,Meta,6571,AdSet20,Instagram Feed,Mobile,India,3616,229,6.34,1.61,368.69,17,6374.44,FBCLID_00002571,meta,paid_social,video_views,45-54,All
2026-05-29,200001,ABC Meta,5572,Brand Awareness,Meta,6572,AdSet15,Reels,Mobile,Canada,14848,341,2.3,1.24,422.84,16,4476.87,FBCLID_00002572,meta,paid_social,brand_awareness,45-54,Male
2026-04-06,200001,ABC Meta,5573,Retargeting,Meta,6573,AdSet20,Facebook Feed,Mobile,USA,5047,73,1.46,4.19,305.87,1,114.7,FBCLID_00002573,meta,paid_social,retargeting,35-44,All
2026-02-13,200001,ABC Meta,5574,Brand Awareness,Meta,6574,AdSet3,Reels,Desktop,India,9436,139,1.48,1.9,264.1,10,652.41,FBCLID_00002574,meta,paid_social,brand_awareness,35-44,Male
2026-04-16,200001,ABC Meta,5575,Festival Offers,Meta,6575,AdSet9,Stories,Desktop,India,2830,183,6.48,2.08,380.64,13,4603.84,FBCLID_00002575,meta,paid_social,festival_offers,18-24,All
2026-03-23,200001,ABC Meta,5576,Retargeting,Meta,6576,AdSet13,Facebook Feed,Desktop,Canada,13775,205,1.49,0.32,65.6,1,273.84,FBCLID_00002576,meta,paid_social,retargeting,25-34,All
2026-02-04,200001,ABC Meta,5577,Retargeting,Meta,6577,AdSet17,Instagram Feed,Mobile,Canada,13023,648,4.98,3.28,2125.44,14,2092.08,FBCLID_00002577,meta,paid_social,retargeting,25-34,Female
2026-01-09,200001,ABC Meta,5578,Brand Awareness,Meta,6578,AdSet20,Facebook Feed,Desktop,India,5118,126,2.48,4.03,507.78,4,870.16,FBCLID_00002578,meta,paid_social,brand_awareness,25-34,Female
2026-05-31,200001,ABC Meta,5579,Brand Awareness,Meta,6579,AdSet1,Facebook Feed,Mobile,UK,14297,1049,7.34,0.99,1038.51,0,0.0,FBCLID_00002579,meta,paid_social,brand_awareness,45-54,Female
2026-04-14,200001,ABC Meta,5580,Video Views,Meta,6580,AdSet16,Facebook Feed,Desktop,Canada,12829,529,4.13,0.82,433.78,50,5814.32,FBCLID_00002580,meta,paid_social,video_views,45-54,Female
2026-03-08,200001,ABC Meta,5581,App Install,Meta,6581,AdSet4,Instagram Feed,Desktop,India,16900,1637,9.69,1.59,2602.83,72,20435.56,FBCLID_00002581,meta,paid_social,app_install,25-34,Male
2026-04-02,200001,ABC Meta,5582,Festival Offers,Meta,6582,AdSet8,Reels,Desktop,USA,15923,1106,6.95,2.3,2543.8,88,31464.67,FBCLID_00002582,meta,paid_social,festival_offers,18-24,All
2026-04-09,200001,ABC Meta,5583,Lead Gen,Meta,6583,AdSet12,Facebook Feed,Mobile,India,16664,1216,7.3,2.96,3599.36,1,266.65,FBCLID_00002583,meta,paid_social,lead_gen,18-24,Female
2026-06-09,200001,ABC Meta,5584,Retargeting,Meta,6584,AdSet14,Instagram Feed,Desktop,UK,10444,620,5.94,4.23,2622.6,49,16193.36,FBCLID_00002584,meta,paid_social,retargeting,45-54,All
2026-05-10,200001,ABC Meta,5585,Brand Awareness,Meta,6585,AdSet5,Stories,Mobile,India,6003,100,1.68,2.13,213.0,0,0.0,FBCLID_00002585,meta,paid_social,brand_awareness,25-34,Female
2026-01-20,200001,ABC Meta,5586,Lead Gen,Meta,6586,AdSet5,Instagram Feed,Desktop,Canada,14154,443,3.13,1.32,584.76,32,6342.85,FBCLID_00002586,meta,paid_social,lead_gen,35-44,All
2026-06-24,200001,ABC Meta,5587,Brand Awareness,Meta,6587,AdSet20,Instagram Feed,Desktop,UK,6896,79,1.16,2.26,178.54,0,0.0,FBCLID_00002587,meta,paid_social,brand_awareness,35-44,Female
2026-05-18,200001,ABC Meta,5588,Brand Awareness,Meta,6588,AdSet2,Instagram Feed,Desktop,Canada,10513,247,2.35,1.2,296.4,5,459.17,FBCLID_00002588,meta,paid_social,brand_awareness,25-34,Male
2026-01-20,200001,ABC Meta,5589,Video Views,Meta,6589,AdSet2,Reels,Mobile,UK,7887,604,7.67,1.76,1063.04,30,7165.04,FBCLID_00002589,meta,paid_social,video_views,18-24,Female
2026-03-19,200001,ABC Meta,5590,Lead Gen,Meta,6590,AdSet3,Stories,Desktop,Canada,4084,315,7.73,2.64,831.6,8,1161.89,FBCLID_00002590,meta,paid_social,lead_gen,25-34,Female
2026-03-16,200001,ABC Meta,5591,Festival Offers,Meta,6591,AdSet3,Stories,Desktop,India,10767,660,6.13,0.41,270.6,50,8820.61,FBCLID_00002591,meta,paid_social,festival_offers,45-54,Male
2026-02-15,200001,ABC Meta,5592,Lead Gen,Meta,6592,AdSet5,Reels,Desktop,UK,9881,281,2.85,2.22,623.82,16,2071.18,FBCLID_00002592,meta,paid_social,lead_gen,18-24,Male
2026-06-21,200001,ABC Meta,5593,Video Views,Meta,6593,AdSet1,Reels,Mobile,UK,12565,814,6.48,1.94,1579.16,51,16688.9,FBCLID_00002593,meta,paid_social,video_views,45-54,Male
2026-06-11,200001,ABC Meta,5594,Lead Gen,Meta,6594,AdSet14,Reels,Desktop,India,18337,1034,5.64,1.91,1974.94,76,16855.0,FBCLID_00002594,meta,paid_social,lead_gen,25-34,Female
2026-01-27,200001,ABC Meta,5595,Video Views,Meta,6595,AdSet19,Facebook Feed,Mobile,USA,4477,316,7.08,0.95,300.2,24,8319.12,FBCLID_00002595,meta,paid_social,video_views,45-54,Female
2026-02-19,200001,ABC Meta,5596,Retargeting,Meta,6596,AdSet2,Instagram Feed,Mobile,Canada,19672,1683,8.56,2.49,4190.67,108,40471.67,FBCLID_00002596,meta,paid_social,retargeting,18-24,Female
2026-04-29,200001,ABC Meta,5597,Retargeting,Meta,6597,AdSet6,Instagram Feed,Mobile,UK,2939,70,2.39,1.19,83.3,6,715.64,FBCLID_00002597,meta,paid_social,retargeting,25-34,All
2026-06-19,200001,ABC Meta,5598,App Install,Meta,6598,AdSet18,Instagram Feed,Desktop,UK,19880,449,2.26,3.11,1396.39,8,2383.14,FBCLID_00002598,meta,paid_social,app_install,45-54,Female
2026-05-10,200001,ABC Meta,5599,Retargeting,Meta,6599,AdSet20,Facebook Feed,Mobile,UK,1933,162,8.41,0.76,123.12,3,1087.22,FBCLID_00002599,meta,paid_social,retargeting,25-34,All
2026-05-25,200001,ABC Meta,5600,App Install,Meta,6600,AdSet20,Reels,Desktop,India,10553,263,2.5,2.69,707.47,12,1456.41,FBCLID_00002600,meta,paid_social,app_install,35-44,Male
2026-01-20,200001,ABC Meta,5601,Video Views,Meta,6601,AdSet13,Stories,Mobile,India,7573,599,7.91,1.85,1108.15,21,5738.8,FBCLID_00002601,meta,paid_social,video_views,25-34,Female
2026-03-14,200001,ABC Meta,5602,Festival Offers,Meta,6602,AdSet3,Instagram Feed,Desktop,India,7599,232,3.06,2.16,501.12,17,2625.07,FBCLID_00002602,meta,paid_social,festival_offers,35-44,All
2026-03-05,200001,ABC Meta,5603,Brand Awareness,Meta,6603,AdSet2,Instagram Feed,Desktop,UK,3518,250,7.11,3.64,910.0,7,1199.03,FBCLID_00002603,meta,paid_social,brand_awareness,45-54,Female
2026-04-09,200001,ABC Meta,5604,Brand Awareness,Meta,6604,AdSet6,Facebook Feed,Mobile,Canada,14655,1368,9.34,4.01,5485.68,31,4655.42,FBCLID_00002604,meta,paid_social,brand_awareness,18-24,Male
2026-06-25,200001,ABC Meta,5605,Lead Gen,Meta,6605,AdSet12,Stories,Desktop,UK,18918,1398,7.39,2.16,3019.68,117,28759.55,FBCLID_00002605,meta,paid_social,lead_gen,45-54,All
2026-05-14,200001,ABC Meta,5606,Festival Offers,Meta,6606,AdSet14,Facebook Feed,Mobile,Canada,17943,1157,6.45,2.8,3239.6,64,25135.31,FBCLID_00002606,meta,paid_social,festival_offers,18-24,Female
2026-03-08,200001,ABC Meta,5607,Festival Offers,Meta,6607,AdSet13,Stories,Mobile,Canada,8909,868,9.75,4.06,3524.08,47,17702.33,FBCLID_00002607,meta,paid_social,festival_offers,35-44,Female
2026-04-17,200001,ABC Meta,5608,Video Views,Meta,6608,AdSet2,Facebook Feed,Desktop,Canada,9244,715,7.74,4.4,3146.0,47,7544.12,FBCLID_00002608,meta,paid_social,video_views,25-34,Female
2026-06-28,200001,ABC Meta,5609,Brand Awareness,Meta,6609,AdSet11,Stories,Desktop,UK,8180,467,5.71,1.0,467.0,43,10251.73,FBCLID_00002609,meta,paid_social,brand_awareness,18-24,Female
2026-05-22,200001,ABC Meta,5610,Lead Gen,Meta,6610,AdSet13,Facebook Feed,Mobile,India,6915,551,7.97,3.05,1680.55,26,4415.13,FBCLID_00002610,meta,paid_social,lead_gen,45-54,All
2026-03-21,200001,ABC Meta,5611,Festival Offers,Meta,6611,AdSet3,Facebook Feed,Desktop,USA,14397,1380,9.59,2.52,3477.6,66,8717.07,FBCLID_00002611,meta,paid_social,festival_offers,45-54,Female
2026-04-20,200001,ABC Meta,5612,Brand Awareness,Meta,6612,AdSet15,Instagram Feed,Mobile,UK,14004,1100,7.86,3.25,3575.0,74,8651.52,FBCLID_00002612,meta,paid_social,brand_awareness,45-54,Female
2026-03-04,200001,ABC Meta,5613,App Install,Meta,6613,AdSet3,Facebook Feed,Mobile,UK,5407,446,8.25,1.18,526.28,30,11466.56,FBCLID_00002613,meta,paid_social,app_install,25-34,Male
2026-04-08,200001,ABC Meta,5614,Festival Offers,Meta,6614,AdSet15,Reels,Mobile,USA,17186,1642,9.56,2.38,3907.96,74,10217.05,FBCLID_00002614,meta,paid_social,festival_offers,18-24,Female
2026-06-22,200001,ABC Meta,5615,Lead Gen,Meta,6615,AdSet18,Reels,Mobile,Canada,9183,121,1.32,0.56,67.76,1,316.62,FBCLID_00002615,meta,paid_social,lead_gen,45-54,All
2026-06-19,200001,ABC Meta,5616,Retargeting,Meta,6616,AdSet19,Instagram Feed,Desktop,Canada,3067,100,3.27,1.95,195.0,10,738.54,FBCLID_00002616,meta,paid_social,retargeting,18-24,Female
2026-05-22,200001,ABC Meta,5617,Video Views,Meta,6617,AdSet2,Facebook Feed,Desktop,USA,3586,351,9.81,4.11,1442.61,13,3905.64,FBCLID_00002617,meta,paid_social,video_views,35-44,Female
2026-03-19,200001,ABC Meta,5618,Retargeting,Meta,6618,AdSet19,Reels,Mobile,UK,2016,125,6.21,1.6,200.0,4,1010.58,FBCLID_00002618,meta,paid_social,retargeting,45-54,Female
2026-05-23,200001,ABC Meta,5619,App Install,Meta,6619,AdSet7,Instagram Feed,Mobile,USA,19275,1395,7.24,0.73,1018.35,67,24691.63,FBCLID_00002619,meta,paid_social,app_install,45-54,Female
2026-04-24,200001,ABC Meta,5620,Festival Offers,Meta,6620,AdSet11,Facebook Feed,Mobile,USA,13195,1146,8.69,1.28,1466.88,92,16405.59,FBCLID_00002620,meta,paid_social,festival_offers,35-44,Male
2026-05-30,200001,ABC Meta,5621,App Install,Meta,6621,AdSet12,Reels,Desktop,UK,8621,102,1.19,1.66,169.32,5,436.44,FBCLID_00002621,meta,paid_social,app_install,18-24,Male
2026-01-29,200001,ABC Meta,5622,Festival Offers,Meta,6622,AdSet4,Reels,Mobile,UK,17451,195,1.12,0.56,109.2,11,3505.11,FBCLID_00002622,meta,paid_social,festival_offers,45-54,Male
2026-06-17,200001,ABC Meta,5623,Retargeting,Meta,6623,AdSet15,Reels,Mobile,USA,6604,382,5.79,1.96,748.72,30,4256.5,FBCLID_00002623,meta,paid_social,retargeting,35-44,All
2026-02-07,200001,ABC Meta,5624,Brand Awareness,Meta,6624,AdSet5,Instagram Feed,Mobile,India,8678,119,1.38,0.48,57.12,8,2091.96,FBCLID_00002624,meta,paid_social,brand_awareness,45-54,Female
2026-05-06,200001,ABC Meta,5625,App Install,Meta,6625,AdSet11,Stories,Mobile,USA,2073,48,2.35,4.34,208.32,0,0.0,FBCLID_00002625,meta,paid_social,app_install,45-54,Male
2026-05-25,200001,ABC Meta,5626,Lead Gen,Meta,6626,AdSet15,Facebook Feed,Mobile,UK,5797,314,5.43,1.48,464.72,24,1368.58,FBCLID_00002626,meta,paid_social,lead_gen,35-44,Female
2026-06-04,200001,ABC Meta,5627,Lead Gen,Meta,6627,AdSet16,Facebook Feed,Mobile,Canada,8752,814,9.31,1.19,968.66,60,14179.62,FBCLID_00002627,meta,paid_social,lead_gen,45-54,Female
2026-04-12,200001,ABC Meta,5628,Brand Awareness,Meta,6628,AdSet3,Reels,Desktop,USA,19093,351,1.84,3.02,1060.02,14,4223.4,FBCLID_00002628,meta,paid_social,brand_awareness,45-54,Female
2026-06-07,200001,ABC Meta,5629,App Install,Meta,6629,AdSet19,Instagram Feed,Desktop,UK,16052,1500,9.35,0.63,945.0,84,30114.07,FBCLID_00002629,meta,paid_social,app_install,25-34,Female
